Date,Store_ID,Qty,Product_ID
2014-01-01,19,0,27
2014-01-01,19,0,29
2014-01-01,19,0,32
2014-01-01,20,0,3
2014-01-01,20,0,5
2014-01-01,20,0,7
2014-01-01,20,0,8
2014-01-01,20,0,10
2014-01-01,20,0,11
2014-01-01,20,0,12
2014-01-01,20,0,15
2014-01-01,20,0,16
2014-01-01,20,0,20
2014-01-01,20,0,38
2014-01-01,20,0,24
2014-01-01,20,0,27
2014-01-01,20,0,29
2014-01-01,20,0,32
2014-01-01,21,0,3
2014-01-01,21,0,5
2014-01-01,21,0,7
2014-01-01,21,0,8
2014-01-01,21,0,10
2014-01-01,21,0,11
2014-01-01,21,0,12
2014-01-01,21,0,15
2014-01-01,21,0,16
2014-01-01,21,0,20
2014-01-01,21,0,38
2014-01-01,21,0,24
2014-01-01,21,0,27
2014-01-01,21,0,29
2014-01-01,21,0,32
2014-01-01,22,0,3
2014-01-01,22,0,5
2014-01-01,22,0,7
2014-01-01,22,0,8
2014-01-01,22,0,10
2014-01-01,22,0,11
2014-01-01,22,0,12
2014-01-01,22,0,15
2014-01-01,22,0,16
2014-01-01,22,0,20
2014-01-01,22,0,38
2014-01-01,22,0,24
2014-01-01,22,0,27
2014-01-01,22,0,29
2014-01-01,22,0,32
2014-01-01,23,0,3
2014-01-01,23,0,5
2014-01-01,23,0,7
2014-01-01,23,0,8
2014-01-01,23,0,10
2014-01-01,23,0,11
2014-01-01,23,0,12
2014-01-01,23,0,15
2014-01-01,23,0,16
2014-01-01,23,0,20
2014-01-01,23,0,38
2014-01-01,23,0,24
2014-01-01,23,0,27
2014-01-01,23,0,29
2014-01-01,23,0,32
2014-01-01,24,0,3
2014-01-01,24,0,5
2014-01-01,24,0,7
2014-01-01,24,0,8
2014-01-01,24,0,10
2014-01-01,24,0,11
2014-01-01,24,0,12
2014-01-01,24,0,15
2014-01-01,24,0,16
2014-01-01,24,0,20
2014-01-01,24,0,38
2014-01-01,24,0,24
2014-01-01,24,0,27
2014-01-01,24,0,29
2014-01-01,24,0,32
2014-01-01,25,1415,3
2014-01-01,25,186.452,5
2014-01-01,25,232,7
2014-01-01,25,358,8
2014-01-01,25,64,10
2014-01-01,25,179,11
2014-01-01,25,1029,12
2014-01-01,25,27,15
2014-01-01,25,3,16
2014-01-01,25,5,20
2014-01-01,25,174,38
2014-01-01,25,113.817,24
2014-01-01,25,7,27
2014-01-01,25,26,29
2014-01-01,25,3,32
2014-01-01,26,0,3
2014-01-01,26,0,5
2014-01-01,26,0,7
2014-01-01,26,0,8
2014-01-01,26,0,10
2014-01-01,26,0,11
2014-01-01,26,0,12
2014-01-01,26,0,15
2014-01-01,26,0,16
2014-01-01,26,0,20
2014-01-01,26,0,38
2014-01-01,26,0,24
2014-01-01,26,0,27
2014-01-01,26,0,29
2014-01-01,26,0,32
2014-01-01,27,0,3
2014-01-01,27,0,5
2014-01-01,27,0,7
2014-01-01,27,0,8
2014-01-01,27,0,10
2014-01-01,27,0,11
2014-01-01,27,0,12
2014-01-01,27,0,15
2014-01-01,27,0,16
2014-01-01,27,0,20
2014-01-01,27,0,38
2014-01-01,27,0,24
2014-01-01,27,0,27
2014-01-01,27,0,29
2014-01-01,27,0,32
2014-01-01,28,0,3
2014-01-01,28,0,5
2014-01-01,28,0,7
2014-01-01,28,0,8
2014-01-01,28,0,10
2014-01-01,28,0,11
2014-01-01,28,0,12
2014-01-01,28,0,15
2014-01-01,28,0,16
2014-01-01,28,0,20
2014-01-01,28,0,38
2014-01-01,28,0,24
2014-01-01,28,0,27
2014-01-01,28,0,29
2014-01-01,28,0,32
2014-01-01,29,0,3
2014-01-01,29,0,5
2014-01-01,29,0,7
2014-01-01,29,0,8
2014-01-01,29,0,10
2014-01-01,29,0,11
2014-01-01,29,0,12
2014-01-01,29,0,15
2014-01-01,29,0,16
2014-01-01,29,0,20
2014-01-01,29,0,38
2014-01-01,29,0,24
2014-01-01,29,0,27
2014-01-01,29,0,29
2014-01-01,29,0,32
2014-01-01,30,0,3
2014-01-01,30,0,5
2014-01-01,30,0,7
2014-01-01,30,0,8
2014-01-01,30,0,10
2014-01-01,30,0,11
2014-01-01,30,0,12
2014-01-01,30,0,15
2014-01-01,30,0,16
2014-01-01,30,0,20
2014-01-01,30,0,38
2014-01-01,30,0,24
2014-01-01,30,0,27
2014-01-01,30,0,29
2014-01-01,30,0,32
2014-01-01,31,0,3
2014-01-01,31,0,5
2014-01-01,31,0,7
2014-01-01,31,0,8
2014-01-01,31,0,10
2014-01-01,31,0,11
2014-01-01,31,0,12
2014-01-01,31,0,15
2014-01-01,31,0,16
2014-01-01,31,0,20
2014-01-01,31,0,38
2014-01-01,31,0,24
2014-01-01,31,0,27
2014-01-01,31,0,29
2014-01-01,31,0,32
2014-01-01,32,0,3
2014-01-01,32,0,5
2014-01-01,32,0,7
2014-01-01,32,0,8
2014-01-01,32,0,10
2014-01-01,32,0,11
2014-01-01,32,0,12
2014-01-01,32,0,15
2014-01-01,32,0,16
2014-01-01,32,0,20
2014-01-01,32,0,38
2014-01-01,32,0,24
2014-01-01,32,0,27
2014-01-01,32,0,29
2014-01-01,32,0,32
2014-01-01,33,0,3
2014-01-01,33,0,5
2014-01-01,33,0,7
2014-01-01,33,0,8
2014-01-01,33,0,10
2014-01-01,33,0,11
2014-01-01,33,0,12
2014-01-01,33,0,15
2014-01-01,33,0,16
2014-01-01,33,0,20
2014-01-01,33,0,38
2014-01-01,33,0,24
2014-01-01,33,0,27
2014-01-01,33,0,29
2014-01-01,33,0,32
2014-01-01,34,0,3
2014-01-01,34,0,5
2014-01-01,34,0,7
2014-01-01,34,0,8
2014-01-01,34,0,10
2014-01-01,34,0,11
2014-01-01,34,0,12
2014-01-01,34,0,15
2014-01-01,34,0,16
2014-01-01,34,0,20
2014-01-01,34,0,38
2014-01-01,34,0,24
2014-01-01,34,0,27
2014-01-01,34,0,29
2014-01-01,34,0,32
2014-01-01,35,0,3
2014-01-01,35,0,5
2014-01-01,35,0,7
2014-01-01,35,0,8
2014-01-01,35,0,10
2014-01-01,35,0,11
2014-01-01,35,0,12
2014-01-01,35,0,15
2014-01-01,35,0,16
2014-01-01,35,0,20
2014-01-01,35,0,38
2014-01-01,35,0,24
2014-01-01,35,0,27
2014-01-01,35,0,29
2014-01-01,35,0,32
2014-01-01,36,760,3
2014-01-01,36,289,5
2014-01-01,36,224,7
2014-01-01,36,238,8
2014-01-01,36,38,10
2014-01-01,36,68.270004,11
2014-01-01,36,1021.868,12
2014-01-01,36,6,15
2014-01-01,36,4,16
2014-01-01,36,0,20
2014-01-01,36,175,38
2014-01-01,36,46.34,24
2014-01-01,36,0,27
2014-01-01,36,10.118,29
2014-01-01,36,0,32
2014-01-01,37,0,3
2014-01-01,37,0,5
2014-01-01,37,0,7
2014-01-01,37,0,8
2014-01-01,37,0,10
2014-01-01,37,0,11
2014-01-01,37,0,12
2014-01-01,37,0,15
2014-01-01,37,0,16
2014-01-01,37,0,20
2014-01-01,37,0,38
2014-01-01,37,0,24
2014-01-01,37,0,27
2014-01-01,37,0,29
2014-01-01,37,0,32
2014-01-01,38,0,3
2014-01-01,38,0,5
2014-01-01,38,0,7
2014-01-01,38,0,8
2014-01-01,38,0,10
2014-01-01,38,0,11
2014-01-01,38,0,12
2014-01-01,38,0,15
2014-01-01,38,0,16
2014-01-01,38,0,20
2014-01-01,38,0,38
2014-01-01,38,0,24
2014-01-01,38,0,27
2014-01-01,38,0,29
2014-01-01,38,0,32
2014-01-01,39,0,3
2014-01-01,39,0,5
2014-01-01,39,0,7
2014-01-01,39,0,8
2014-01-01,39,0,10
2014-01-01,39,0,11
2014-01-01,39,0,12
2014-01-01,39,0,15
2014-01-01,39,0,16
2014-01-01,39,0,20
2014-01-01,39,0,38
2014-01-01,39,0,24
2014-01-01,39,0,27
2014-01-01,39,0,29
2014-01-01,39,0,32
2014-01-01,40,0,3
2014-01-01,40,0,5
2014-01-01,40,0,7
2014-01-01,40,0,8
2014-01-01,40,0,10
2014-01-01,40,0,11
2014-01-01,40,0,12
2014-01-01,40,0,15
2014-01-01,40,0,16
2014-01-01,40,0,20
2014-01-01,40,0,38
2014-01-01,40,0,24
2014-01-01,40,0,27
2014-01-01,40,0,29
2014-01-01,40,0,32
2014-01-01,41,0,3
2014-01-01,41,0,5
2014-01-01,41,0,7
2014-01-01,41,0,8
2014-01-01,41,0,10
2014-01-01,41,0,11
2014-01-01,41,0,12
2014-01-01,41,0,15
2014-01-01,41,0,16
2014-01-01,41,0,20
2014-01-01,41,0,38
2014-01-01,41,0,24
2014-01-01,41,0,27
2014-01-01,41,0,29
2014-01-01,41,0,32
2014-01-01,42,0,3
2014-01-01,42,0,5
2014-01-01,42,0,7
2014-01-01,42,0,8
2014-01-01,42,0,10
2014-01-01,42,0,11
2014-01-01,42,0,12
2014-01-01,42,0,15
2014-01-01,42,0,16
2014-01-01,42,0,20
2014-01-01,42,0,38
2014-01-01,42,0,24
2014-01-01,42,0,27
2014-01-01,42,0,29
2014-01-01,42,0,32
2014-01-01,43,0,3
2014-01-01,43,0,5
2014-01-01,43,0,7
2014-01-01,43,0,8
2014-01-01,43,0,10
2014-01-01,43,0,11
2014-01-01,43,0,12
2014-01-01,43,0,15
2014-01-01,43,0,16
2014-01-01,43,0,20
2014-01-01,43,0,38
2014-01-01,43,0,24
2014-01-01,43,0,27
2014-01-01,43,0,29
2014-01-01,43,0,32
2014-01-01,44,0,3
2014-01-01,44,0,5
2014-01-01,44,0,7
2014-01-01,44,0,8
2014-01-01,44,0,10
2014-01-01,44,0,11
2014-01-01,44,0,12
2014-01-01,44,0,15
2014-01-01,44,0,16
2014-01-01,44,0,20
2014-01-01,44,0,38
2014-01-01,44,0,24
2014-01-01,44,0,27
2014-01-01,44,51,42
2014-01-01,44,0,29
2014-01-01,44,0,32
2014-01-01,45,0,3
2014-01-01,45,0,5
2014-01-01,45,0,7
2014-01-01,45,0,8
2014-01-01,45,0,10
2014-01-01,45,0,11
2014-01-01,45,0,12
2014-01-01,45,0,15
2014-01-01,45,0,16
2014-01-01,45,0,20
2014-01-01,45,0,38
2014-01-01,45,0,24
2014-01-01,45,0,27
2014-01-01,45,0,29
2014-01-01,45,0,32
2014-01-01,46,0,3
2014-01-01,46,0,5
2014-01-01,46,0,7
2014-01-01,46,0,8
2014-01-01,46,0,10
2014-01-01,46,0,11
2014-01-01,46,0,12
2014-01-01,46,0,15
2014-01-01,46,0,16
2014-01-01,46,0,20
2014-01-01,46,0,38
2014-01-01,46,0,24
2014-01-01,46,0,27
2014-01-01,46,0,29
2014-01-01,46,0,32
2014-01-01,47,0,3
2014-01-01,47,0,5
2014-01-01,47,0,7
2014-01-01,47,0,8
2014-01-01,47,0,10
2014-01-01,47,0,11
2014-01-01,47,0,12
2014-01-01,47,0,15
2014-01-01,47,0,16
2014-01-01,47,0,20
2014-01-01,47,0,38
2014-01-01,47,0,24
2014-01-01,47,0,27
2014-01-01,47,0,29
2014-01-01,47,0,32
2014-01-01,48,0,3
2014-01-01,48,0,5
2014-01-01,48,0,7
2014-01-01,48,0,8
2014-01-01,48,0,10
2014-01-01,48,0,11
2014-01-01,48,0,12
2014-01-01,48,0,15
2014-01-01,48,0,16
2014-01-01,48,0,20
2014-01-01,48,0,38
2014-01-01,48,0,24
2014-01-01,48,0,27
2014-01-01,48,0,29
2014-01-01,48,0,32
2014-01-01,49,0,3
2014-01-01,49,0,5
2014-01-01,49,0,7
2014-01-01,49,0,8
2014-01-01,49,0,10
2014-01-01,49,0,11
2014-01-01,49,0,12
2014-01-01,49,0,15
2014-01-01,49,0,16
2014-01-01,49,0,20
2014-01-01,49,0,38
2014-01-01,49,0,24
2014-01-01,49,0,27
2014-01-01,49,0,29
2014-01-01,49,0,32
2014-01-01,50,0,3
2014-01-01,50,0,5
2014-01-01,50,0,7
2014-01-01,50,0,8
2014-01-01,50,0,10
2014-01-01,50,0,11
2014-01-01,50,0,12
2014-01-01,50,0,15
2014-01-01,50,0,16
2014-01-01,50,0,20
2014-01-01,50,0,38
2014-01-01,50,0,24
2014-01-01,50,0,27
2014-01-01,50,0,29
2014-01-01,50,0,32
2014-01-01,51,0,3
2014-01-01,51,0,5
2014-01-01,51,0,7
2014-01-01,51,0,8
2014-01-01,51,0,10
2014-01-01,51,0,11
2014-01-01,51,0,12
2014-01-01,51,0,15
2014-01-01,51,0,16
2014-01-01,51,0,20
2014-01-01,51,0,38
2014-01-01,51,0,24
2014-01-01,51,0,27
2014-01-01,51,0,29
2014-01-01,51,0,32
2014-01-01,52,0,3
2014-01-01,52,0,5
2014-01-01,52,0,7
2014-01-01,52,0,8
2014-01-01,52,0,10
2014-01-01,52,0,11
2014-01-01,52,0,12
2014-01-01,52,0,15
2014-01-01,52,0,16
2014-01-01,52,0,20
2014-01-01,52,0,38
2014-01-01,52,0,24
2014-01-01,52,0,27
2014-01-01,52,0,29
2014-01-01,52,0,32
2014-01-01,53,0,3
2014-01-01,53,0,5
2014-01-01,53,0,7
2014-01-01,53,0,8
2014-01-01,53,0,10
2014-01-01,53,0,11
2014-01-01,53,0,12
2014-01-01,53,0,15
2014-01-01,53,0,16
2014-01-01,53,0,20
2014-01-01,53,0,38
2014-01-01,53,0,24
2014-01-01,53,0,27
2014-01-01,53,0,29
2014-01-01,53,0,32
2014-01-01,54,0,3
2014-01-01,54,0,5
2014-01-01,54,0,7
2014-01-01,54,0,8
2014-01-01,54,0,10
2014-01-01,54,0,11
2014-01-01,54,0,12
2014-01-01,54,0,15
2014-01-01,54,0,16
2014-01-01,54,0,20
2014-01-01,54,0,38
2014-01-01,54,0,24
2014-01-01,54,0,27
2014-01-01,54,0,29
2014-01-01,54,0,32
2014-01-02,1,2524,3
2014-01-02,1,388.988,5
2014-01-02,1,852,7
2014-01-02,1,772,8
2014-01-02,1,195,10
2014-01-02,1,146.961,11
2014-01-02,1,2441,12
2014-01-02,1,10,15
2014-01-02,1,5,16
2014-01-02,1,2,20
2014-01-02,1,63,38
2014-01-02,1,298.455,24
2014-01-02,1,13,27
2014-01-02,1,117.589,29
2014-01-02,1,31.529999,32
2014-01-02,2,3190,3
2014-01-02,2,463.27,5
2014-01-02,2,1318,7
2014-01-02,2,1056,8
2014-01-02,2,258,10
2014-01-02,2,155.366,11
2014-01-02,2,3750,12
2014-01-02,2,12,15
2014-01-02,2,1,16
2014-01-02,2,9,20
2014-01-02,2,93,38
2014-01-02,2,614.866,24
2014-01-02,2,8,27
2014-01-02,2,137.793,29
2014-01-02,2,26.994999,32
2014-01-02,3,9136,3
2014-01-02,3,1089.442,5
2014-01-02,3,2442,7
2014-01-02,3,2239,8
2014-01-02,3,660,10
2014-01-02,3,458.02,11
2014-01-02,3,8659,12
2014-01-02,3,29,15
2014-01-02,3,6,16
2014-01-02,3,10,20
2014-01-02,3,161,38
2014-01-02,3,958.602,24
2014-01-02,3,54,27
2014-01-02,3,433.158,29
2014-01-02,3,107.329,32
2014-01-02,4,3231,3
2014-01-02,4,464.066,5
2014-01-02,4,1063,7
2014-01-02,4,890,8
2014-01-02,4,215,10
2014-01-02,4,95.24,11
2014-01-02,4,3386,12
2014-01-02,4,28,15
2014-01-02,4,11,16
2014-01-02,4,0,20
2014-01-02,4,52,38
2014-01-02,4,420.004,24
2014-01-02,4,20,27
2014-01-02,4,100,29
2014-01-02,4,35.543,32
2014-01-02,5,2766,3
2014-01-02,5,575.95703,5
2014-01-02,5,1595,7
2014-01-02,5,879,8
2014-01-02,5,174,10
2014-01-02,5,175.372,11
2014-01-02,5,4627,12
2014-01-02,5,25,15
2014-01-02,5,26,16
2014-01-02,5,4,20
2014-01-02,5,16,38
2014-01-02,5,456.337,24
2014-01-02,5,27,27
2014-01-02,5,151.762,29
2014-01-02,5,23.943,32
2014-01-02,6,4232,3
2014-01-02,6,585.002,5
2014-01-02,6,1627,7
2014-01-02,6,1208,8
2014-01-02,6,313,10
2014-01-02,6,261.139,11
2014-01-02,6,5104,12
2014-01-02,6,28,15
2014-01-02,6,10,16
2014-01-02,6,4,20
2014-01-02,6,57,38
2014-01-02,6,525.467,24
2014-01-02,6,11,27
2014-01-02,6,170.966,29
2014-01-02,6,41.95,32
2014-01-02,7,4878,3
2014-01-02,7,693.917,5
2014-01-02,7,1580,7
2014-01-02,7,1472,8
2014-01-02,7,374,10
2014-01-02,7,244.066,11
2014-01-02,7,4214,12
2014-01-02,7,18,15
2014-01-02,7,12,16
2014-01-02,7,1,20
2014-01-02,7,134,38
2014-01-02,7,498.512,24
2014-01-02,7,14,27
2014-01-02,7,221.22101,29
2014-01-02,7,60.69,32
2014-01-02,8,5240,3
2014-01-02,8,763.634,5
2014-01-02,8,1540,7
2014-01-02,8,1599,8
2014-01-02,8,388,10
2014-01-02,8,274.616,11
2014-01-02,8,4662,12
2014-01-02,8,72,15
2014-01-02,8,14,16
2014-01-02,8,3,20
2014-01-02,8,130,38
2014-01-02,8,667.965,24
2014-01-02,8,23,27
2014-01-02,8,295.913,29
2014-01-02,8,38.752,32
2014-01-02,9,4288,3
2014-01-02,9,598,5
2014-01-02,9,2227,7
2014-01-02,9,1062,8
2014-01-02,9,224,10
2014-01-02,9,169.255,11
2014-01-02,9,6848.281,12
2014-01-02,9,33,15
2014-01-02,9,9,16
2014-01-02,9,2,20
2014-01-02,9,30,38
2014-01-02,9,532.8682,24
2014-01-02,9,10,27
2014-01-02,9,98.637,29
2014-01-02,9,25.3043,32
2014-01-02,10,1676,3
2014-01-02,10,146,5
2014-01-02,10,1426,7
2014-01-02,10,457,8
2014-01-02,10,44,10
2014-01-02,10,33,11
2014-01-02,10,3511.519,12
2014-01-02,10,9,15
2014-01-02,10,1,16
2014-01-02,10,0,20
2014-01-02,10,24,38
2014-01-02,10,354.0026,24
2014-01-02,10,10,27
2014-01-02,10,17,29
2014-01-02,10,11,32
2014-01-02,11,5516,3
2014-01-02,11,835,5
2014-01-02,11,2971,7
2014-01-02,11,618,8
2014-01-02,11,293,10
2014-01-02,11,105,11
2014-01-02,11,7279,12
2014-01-02,11,47,15
2014-01-02,11,11,16
2014-01-02,11,0,20
2014-01-02,11,16,38
2014-01-02,11,774.8947,24
2014-01-02,11,10,27
2014-01-02,11,47,29
2014-01-02,11,11,32
2014-01-02,12,1992,3
2014-01-02,12,228,5
2014-01-02,12,1053,7
2014-01-02,12,456,8
2014-01-02,12,206,10
2014-01-02,12,48.196,11
2014-01-02,12,2781.573,12
2014-01-02,12,11,15
2014-01-02,12,5,16
2014-01-02,12,0,20
2014-01-02,12,30,38
2014-01-02,12,146.4313,24
2014-01-02,12,0,27
2014-01-02,12,16,29
2014-01-02,12,5,32
2014-01-02,13,1934,3
2014-01-02,13,173,5
2014-01-02,13,1065,7
2014-01-02,13,421,8
2014-01-02,13,52,10
2014-01-02,13,30,11
2014-01-02,13,2880,12
2014-01-02,13,18,15
2014-01-02,13,2,16
2014-01-02,13,0,20
2014-01-02,13,19,38
2014-01-02,13,173.6752,24
2014-01-02,13,6,27
2014-01-02,13,15,29
2014-01-02,13,1,32
2014-01-02,14,1642,3
2014-01-02,14,250,5
2014-01-02,14,1777,7
2014-01-02,14,638,8
2014-01-02,14,59,10
2014-01-02,14,131.586,11
2014-01-02,14,3368.063,12
2014-01-02,14,33,15
2014-01-02,14,6,16
2014-01-02,14,0,20
2014-01-02,14,7,38
2014-01-02,14,497.45258,24
2014-01-02,14,2,27
2014-01-02,14,50,29
2014-01-02,14,26,32
2014-01-02,15,1564,3
2014-01-02,15,93,5
2014-01-02,15,1471,7
2014-01-02,15,402,8
2014-01-02,15,64,10
2014-01-02,15,86,11
2014-01-02,15,3533.097,12
2014-01-02,15,470,15
2014-01-02,15,3,16
2014-01-02,15,0,20
2014-01-02,15,11,38
2014-01-02,15,19.0881,24
2014-01-02,15,3,27
2014-01-02,15,25,29
2014-01-02,15,13,32
2014-01-02,16,2077,3
2014-01-02,16,289,5
2014-01-02,16,1693,7
2014-01-02,16,411,8
2014-01-02,16,329,10
2014-01-02,16,41.863,11
2014-01-02,16,3769,12
2014-01-02,16,26,15
2014-01-02,16,11,16
2014-01-02,16,0,20
2014-01-02,16,5,38
2014-01-02,16,124.098,24
2014-01-02,16,7,27
2014-01-02,16,68,29
2014-01-02,16,8,32
2014-01-02,17,2823,3
2014-01-02,17,225,5
2014-01-02,17,1282,7
2014-01-02,17,547,8
2014-01-02,17,175,10
2014-01-02,17,76,11
2014-01-02,17,4286.097,12
